,longitude,latitude,name
1330,-8838232.67661,5411691.88564,823436
1331,-8838252.78647,5411745.2847,823444
1332,-8838240.70831,5411729.64404,823441
1333,-8838058.42153,5411871.3248,7806913
1334,-8837704.06376,5411568.55574,11227141
1335,-8837705.67789,5411573.90049,11227142
1336,-8837693.24017,5411526.96562,11227138
1337,-8837616.98186,5411794.14538,14078241
1338,-8837611.73315,5411776.85226,14078242
1339,-8837614.31799,5411785.46035,14078244
1340,-8837618.70175,5411802.83042,14078247
1341,-8837619.47764,5411811.9878,7796140
1342,-8837941.22771,5410862.0583,14134339
1343,-8837611.52275,5410761.03188,14171688
1344,-8837535.78876,5410847.28371,825934
1345,-8838000.69235,5410936.59621,7930374
1346,-8837869.37877,5411156.00747,7930424
1347,-8837876.56222,5411169.50874,7930426
1348,-8837875.97334,5411176.32707,7930427
1349,-8836689.97437,5410205.45626,30039143
1350,-8836713.69766,5410221.43737,30021021
1351,-8836692.24862,5410215.3535,30039144
1352,-8837135.24343,5410947.04037,868440
1353,-8837069.09516,5410975.00996,3065776
1354,-8837061.10687,5410906.41145,3065750
1355,-8837099.59447,5411017.17758,3065777
1356,-8838486.06092,5411294.13946,14188981
1357,-8838028.0391,5411560.83248,7807156
1358,-8838107.64033,5411606.02748,7807131
1359,-8838111.20144,5411612.51227,7807132
1360,-8838096.74549,5411587.7916,7807125
1361,-8838101.71256,5411600.5704,7807129
1362,-8838090.76652,5411596.80569,7807127
1363,-8838138.1196,5411644.24246,13975357
1364,-8838393.96296,5412053.49997,7796255
1365,-8838239.50828,5411737.01512,823442
1366,-8838241.48643,5411742.58305,823443
1367,-8838260.59442,5411763.35011,823446
1368,-8838012.08479,5411529.43643,14246431
1369,-8837693.92589,5411533.23959,11227139
1370,-8837730.68693,5411883.05163,14069607
1371,-8837732.35227,5411889.20891,14069608
1372,-8837725.67866,5411876.05123,14069605
1373,-8837907.78845,5410941.08986,7930371
1374,-8837919.1063,5410950.62944,30064503
1375,-8836507.68536,5410169.28389,5866212
1376,-8837178.33297,5411116.73146,7929674
1377,-8837174.85758,5411188.92838,3065778
1378,-8838131.04859,5411646.69946,13975384
1379,-8838109.58842,5411644.8471,13975497
1380,-8838109.1231,5411644.97633,13975496
1381,-8838108.6589,5411645.10557,13975495
1382,-8838108.19359,5411645.2348,13975494
1383,-8838100.29213,5411647.4241,13975493
1384,-8838099.82681,5411647.55334,13975492
1385,-8838099.3615,5411647.68257,13975491
1386,-8838098.89618,5411647.81027,13975490
1387,-8838329.23847,5411837.10294,13515858
1388,-8838331.61292,5411844.74642,823447
1389,-8838332.7083,5411849.53591,823448
1390,-8838215.92859,5411735.91969,14200075
1391,-8837905.22253,5411498.85589,30057358
1392,-8837907.9365,5411509.3576,30057359
1393,-8837909.97365,5411517.57621,30057360
1394,-8837912.01079,5411524.65327,30057361
1395,-8837902.6889,5411523.04247,30057357
1396,-8837743.72244,5411935.10401,14069611
1397,-8837745.94215,5411942.65988,14069612
1398,-8837737.88707,5411920.54772,14069609
1399,-8837740.1079,5411928.10511,14069610
1400,-8837748.99008,5411957.49007,14069615
1401,-8837664.05665,5411954.36833,7796142
1402,-8837957.76422,5411054.64554,30022320
1403,-8837793.54348,5411098.6627,760892
1404,-8836613.19286,5410347.58745,20054353
1405,-8837217.53191,5411269.66426,877899
1406,-8837184.32419,5411224.21091,3065772
1407,-8837012.67287,5411164.26884,828221
1408,-8837068.54969,5411221.77402,3065774
1409,-8838506.20641,5411429.4381,14069353
1410,-8838090.99472,5411650.00111,13975489
1411,-8838090.52941,5411650.13034,13975488
1412,-8838090.06521,5411650.25804,13975487
1413,-8838089.59989,5411650.38728,13975486
1414,-8838081.69843,5411652.57812,13975485
1415,-8838081.23312,5411652.70581,13975484
1416,-8838080.7678,5411652.83505,13975483
1417,-8838334.35249,5411854.51002,823449
1418,-8838337.0954,5411863.16742,823451
1419,-8838339.46985,5411871.27249,823453
1420,-8838341.84429,5411879.56066,823455
1421,-8838344.21985,5411887.48112,823457
1422,-8838174.9697,5412065.21779,7796180
1423,-8837914.04794,5411531.50109,30057362
1424,-8837916.08509,5411539.03509,30057363
1425,-8838400.98277,5412292.58589,766254
1426,-8838394.8691,5412295.3154,766252
1427,-8838425.15469,5412342.25417,823487
1428,-8838427.60928,5412351.04435,823489
1429,-8838422.82699,5412334.37333,823485
1430,-8838490.02501,5412373.91609,823495
1431,-8838161.07925,5412385.62047,7795673
1432,-8838168.50871,5412406.62747,7795675
1433,-8838172.20118,5412437.17717,7795677
1434,-8838173.85316,5412443.58408,7795679
1435,-8838168.98516,5412423.18938,7795676
1436,-8838353.24452,5412573.47114,862377
1437,-8838367.2218,5412604.91997,862385
1438,-8838364.84958,5412616.70004,862387
1439,-8838077.53842,5412574.43588,7795561
1440,-8838079.06573,5412582.17537,7795562
1441,-8838082.11477,5412590.1549,7795563
1442,-8838087.00503,5412596.7958,7795564
1443,-8838092.47527,5412616.41847,819479
1444,-8838095.69352,5412625.10582,819481
1445,-8837992.74637,5412571.3047,7795731
1446,-8837996.64812,5412578.30871,7795732
1447,-8838002.46122,5412588.03,7795733
1448,-8837994.94604,5412595.29098,7795735
1449,-8837999.3376,5412602.61659,7795736
1450,-8837999.89976,5412611.92554,7793233
1451,-8838003.22821,5412621.30068,7793234
1452,-8837017.17686,5411486.61262,7929489
1453,-8837117.95996,5411633.46366,856377
1454,-8837485.36883,5411762.83931,30032659
1455,-8837384.67478,5411698.69667,877904
1456,-8836706.09009,5411948.85566,761595
1457,-8837254.91299,5412472.18905,7792224
1458,-8838411.47352,5410970.55168,7930742
1459,-8838492.78239,5412383.49254,823496
1460,-8838512.4403,5412397.58028,2809726
1461,-8838496.39805,5412394.74612,823497
1462,-8838498.80366,5412403.55481,823498
1463,-8838364.97537,5412624.33032,862389
1464,-8838373.34771,5412628.23856,862391
1465,-8838373.62823,5412640.5772,862393
1466,-8838374.36962,5412648.14903,862395
1467,-8838088.46443,5412604.07217,7795565
1468,-8838099.28135,5412633.94243,819483
1469,-8838102.80461,5412641.23113,819485
1470,-8838014.36127,5412644.79471,7793237
1471,-8838240.98215,5412656.2594,771781
1472,-8838006.30508,5412630.05419,7793235
1473,-8838009.86508,5412636.35045,7793236
1474,-8837936.44765,5412600.95944,7795734
1475,-8837953.28584,5412655.93474,7795737
1476,-8837421.49259,5411877.76825,877906
1477,-8837470.94405,5411976.56519,6349938
1478,-8837331.99395,5411988.05367,6349935
1479,-8837384.1449,5412091.80297,6349939
1480,-8837397.37745,5412146.83678,6349943
1481,-8836668.76021,5412618.8665,887436
1482,-8838456.6915,5412414.17295,781457
1483,-8838425.81147,5412365.01665,823491
1484,-8838449.71288,5412412.64816,781455
1485,-8838440.53459,5412419.28585,781453
1486,-8838425.46081,5412422.35697,781451
1487,-8838046.53261,5412337.43058,7795534
1488,-8838288.47327,5412592.69678,771768
1489,-8838296.67418,5412620.7406,771774
1490,-8838297.82745,5412637.7845,771776
1491,-8838298.32616,5412648.7645,771778
1492,-8838294.07376,5412605.81087,771770
1493,-8838243.50354,5412664.62828,771782
1494,-8838249.95116,5412679.43348,771784
1495,-8838251.45843,5412694.20946,771785
1496,-8838240.49457,5412676.67308,771783
1497,-8838254.64217,5412704.52481,771786
1498,-8838242.60297,5412720.17789,771787
1499,-8837981.59104,5412356.41571,766206
1500,-8837953.43723,5412358.14051,766198
1501,-8837931.70655,5412263.4522,789289
1502,-8837924.25371,5412265.86474,789287
1503,-8837914.24275,5412266.75868,789284
1504,-8837901.68257,5412270.87601,789282
1505,-8837897.89214,5412671.83854,20089715
1506,-8837963.91573,5412835.92194,7793229
1507,-8837344.18566,5412052.40142,6349937
1508,-8837159.43426,5411750.72032,877905
1509,-8837212.42345,5411888.04115,877907
1510,-8837359.32733,5412123.67327,6349942
1511,-8837282.08942,5412143.45187,7792171
1512,-8837140.34742,5412558.2476,10486896
1513,-8837132.9803,5412560.46789,10486895
1514,-8836715.13814,5412347.15009,20040460
1515,-8836645.61244,5412303.2316,7762765
1516,-8838426.27122,5412115.66645,789357
1517,-8838404.1064,5412072.4522,1373323
1518,-8838399.29739,5412072.03832,789349
1519,-8838436.36122,5412116.75885,789358
1520,-8838427.82635,5412160.74722,7796087
1521,-8838420.28891,5412118.60977,789355
1522,-8838394.76001,5412417.49179,781449
1523,-8838385.8834,5412296.66169,766250
1524,-8838378.43167,5412297.93875,766248
1525,-8838369.30124,5412300.00358,766246
1526,-8838362.0087,5412301.72991,766244
1527,-8838352.46974,5412306.63503,766242
1528,-8838344.68628,5412309.77536,766240
1529,-8838127.74797,5412370.89268,7795537
1530,-8838122.78757,5412373.52374,7795543
1531,-8838081.72515,5412406.91519,14650741
1532,-8838083.2736,5412412.77894,14650740
1533,-8838085.02021,5412418.05801,14650738
1534,-8838076.06789,5412414.52684,7795546
1535,-8838288.25509,5412617.56939,771772
1536,-8838512.92565,5412693.157,14210401
1537,-8838491.09812,5412689.38876,7795750
1538,-8838436.61837,5412657.72115,862399
1539,-8838178.34379,5412686.91148,819497
1540,-8838176.07621,5412694.57105,819499
1541,-8838161.42879,5412656.36865,819493
1542,-8838165.46301,5412663.40041,819494
1543,-8838164.59917,5412672.69559,819495
1544,-8838166.42036,5412681.39376,819496
1545,-8838174.2027,5412710.02716,819501
1546,-8838177.35972,5412720.1225,819502
1547,-8837897.91997,5412276.69813,789280
1548,-8837891.3922,5412273.804,789278
1549,-8837841.26058,5412652.36808,845809
1550,-8837786.9901,5412824.91556,7792706
1551,-8836503.30605,5412285.26976,30027135
1552,-8838416.66101,5412117.88971,789353
1553,-8838408.40221,5412120.74226,789351
1554,-8838418.8117,5412138.63915,7796085
1555,-8838421.39988,5412147.47991,7796086
1556,-8838333.02222,5412305.70263,766238
1557,-8838326.03692,5412308.49061,766236
1558,-8838287.96454,5412265.12467,766237
1559,-8838279.76698,5412268.55886,766235
1560,-8838265.88321,5412271.07911,766233
1561,-8838318.98929,5412315.62981,766234
1562,-8838086.7657,5412423.7279,14650737
1563,-8838088.12268,5412428.61463,14650734
1564,-8838078.97556,5412424.88804,14650739
1565,-8838077.21448,5412420.03363,14208744
1566,-8838080.74331,5412429.81015,14208757
1567,-8838091.61143,5412440.14829,14650731
1568,-8838093.35692,5412446.0136,14650732
1569,-8838089.86817,5412434.47993,14650735
1570,-8838083.38381,5412441.06686,14208756
1571,-8838082.27173,5412435.6416,14650736
1572,-8838085.17717,5412447.17527,14650733
1573,-8838088.0904,5412454.10533,14208755
1574,-8838072.80957,5412403.73945,14189027
1575,-8838074.5751,5412407.59219,14208758
1576,-8838190.68244,5412736.41878,819504
1577,-8838187.69797,5412741.87344,819505
1578,-8838177.5011,5412731.24877,819503
1579,-8837941.32901,5412346.92237,766195
1580,-8836827.96712,5411444.28901,7929497
1581,-8836966.63892,5411493.24195,7929488
1582,-8836502.26633,5412288.73935,7641781
1583,-8836519.64219,5412330.08057,7641769
1584,-8838635.10658,5410987.0664,30040858
1585,-8838312.25891,5412318.37164,766232
1586,-8838302.93256,5412319.49176,766231
1587,-8838384.25145,5412435.38311,781447
1588,-8838346.16571,5412443.97797,14012003
1589,-8838327.77907,5412448.77546,14012004
1590,-8838040.25753,5412443.63178,7795548
1591,-8837487.86572,5411298.03329,30015918
1592,-8837471.40491,5411298.49944,30025400
1593,-8837464.37174,5411301.55942,30015931
1594,-8837456.58829,5411303.43326,30015932
1595,-8837448.53432,5411305.57632,30015935
1596,-8836869.53159,5411526.08868,7929487
1597,-8837280.99849,5412248.47688,7792446
1598,-8837429.9551,5412342.40342,2854060
1599,-8838431.5255,5412185.41558,7796090
1600,-8838430.99896,5412180.04432,7796088
1601,-8838393.00562,5412201.28318,7796091
1602,-8838261.07977,5412110.5568,6350001
1603,-8838253.77276,5412114.42173,6350000
1604,-8838239.61626,5412110.12446,6349999
1605,-8838228.64684,5412113.94477,6349998
1606,-8838220.47822,5412123.20554,6349997
1607,-8838211.42572,5412121.64849,6349996
1608,-8838197.98389,5412124.88261,6349995
1609,-8838400.71894,5412541.88239,862374
1610,-8838403.97393,5412547.86009,862376
1611,-8838305.33706,5412664.42364,771780
1612,-8838019.67455,5412660.8539,7793239
1613,-8838016.14239,5412652.03573,7793238
1614,-8838021.22412,5412667.94568,7793240
1615,-8838034.68821,5412696.2713,30014412
1616,-8837964.46565,5412363.60418,766200
1617,-8837477.62322,5411349.4116,7929608
1618,-8837470.01342,5411358.47622,30015924
1619,-8837441.01803,5411307.45016,30015936
1620,-8837432.96295,5411310.67015,30015934
1621,-8837425.44777,5411312.54552,30015938
1622,-8837417.39381,5411315.22551,30015937
1623,-8837409.8764,5411318.17781,30015933
1624,-8836795.70562,5411550.49072,7929411
1625,-8836753.76489,5411566.91724,7929413
1626,-8837456.58049,5412400.52985,2854061
1627,-8836949.07827,5412492.91313,7792043
1628,-8836716.2235,5412785.02312,7730095
1629,-8836720.7197,5412810.95334,7730096
1630,-8838698.88375,5410789.81778,20121194
1631,-8838397.3237,5412235.64179,766265
1632,-8838356.68763,5412084.487,6350018
1633,-8838351.01256,5412087.37492,6350017
1634,-8838338.17297,5412090.60902,6350015
1635,-8838334.93692,5412091.80604,6350013
1636,-8838160.57052,5412119.87449,7796186
1637,-8838075.11055,5412127.61207,7796183
1638,-8838260.12911,5412473.73231,2824418
1639,-8838245.16443,5412458.67972,7795683
1640,-8838244.757,5412482.06718,781439
1641,-8838044.02347,5412737.56356,30014413
1642,-8838130.54654,5412761.15329,819500
1643,-8838131.30574,5412793.45059,7793114
1644,-8837919.82208,5412378.07501,766191
1645,-8837943.56987,5412417.0379,20030685
1646,-8837936.69923,5412418.80118,20030686
1647,-8837930.02674,5412420.36905,20030687
1648,-8837936.09365,5412432.38891,20030684
1649,-8837472.4335,5411419.14725,7929614
1650,-8836787.98784,5411621.61869,7929412
1651,-8836783.63747,5411628.56351,14188905
1652,-8838340.09212,5412142.241,6350019
1653,-8838333.28048,5412153.49582,6350016
1654,-8838322.02942,5412094.11392,6350011
1655,-8838315.40591,5412097.38342,6350009
1656,-8838306.95788,5412099.74822,6350008
1657,-8838301.36518,5412102.45613,6350007
1658,-8838090.94129,5412145.30434,7796184
1659,-8838082.2439,5412152.96039,7796185
1660,-8838059.62267,5412076.96486,7796179
1661,-8838425.36508,5412590.32877,862386
1662,-8838417.64952,5412558.23375,862380
1663,-8838409.75809,5412575.50372,862383
1664,-8838236.14643,5412482.14257,7795685
1665,-8838217.40246,5412541.47157,771759
1666,-8838212.90515,5412536.07088,20234329
1667,-8838207.23788,5412537.52183,20234330
1668,-8838201.42589,5412539.26206,20234331
1669,-8838186.06602,5412465.32976,7795681
1670,-8838189.1351,5412474.21699,7795688
1671,-8838195.00275,5412486.1169,7795690
1672,-8838052.39914,5412763.12436,7795695
1673,-8837937.85139,5412438.10189,20030683
1674,-8837940.58539,5412448.73854,20030681
1675,-8837942.14721,5412453.6622,20030680
1676,-8837939.61024,5412444.20723,20030682
1677,-8837492.50218,5411473.94475,856410
1678,-8837455.51183,5411439.05512,7929612
1679,-8836492.88766,5411357.52699,8676857
1680,-8836590.17978,5411404.241,20236462
1681,-8837162.36642,5412182.01373,13968168
1682,-8838290.76312,5412104.43014,6350006
1683,-8838287.24097,5412105.21021,6350005
1684,-8838281.07275,5412107.01651,6350004
1685,-8838274.76985,5412107.04574,6350003
1686,-8838267.34038,5412109.03052,6350002
1687,-8838319.49356,5412148.66155,6350014
1688,-8838066.75045,5412084.18543,7796181
1689,-8838056.60591,5412068.30572,7796178
1690,-8838062.92997,5412097.32033,7796182
1691,-8838405.57915,5412555.23643,862378
1692,-8838403.88042,5412567.20108,862381
1693,-8838415.60904,5412585.04653,862384
1694,-8838191.37819,5412490.06354,14114839
1695,-8838197.28257,5412498.69692,7795684
1696,-8838173.468,5412499.56472,7795743
1697,-8838170.88761,5412501.22339,7795742
1698,-8838161.57796,5412503.04516,7795741
1699,-8838195.75638,5412540.85611,20234332
1700,-8838190.52659,5412542.16397,20234333
1701,-8838185.00403,5412543.61339,20234334
1702,-8838179.18982,5412545.79059,20234335
1703,-8838053.09823,5412807.00195,785215
1704,-8837967.63937,5412089.9182,796557
1705,-8837864.09443,5412381.19382,801777
1706,-8837758.86634,5412406.8675,845806
1707,-8836519.55981,5411431.32735,7929444
1708,-8836736.87438,5411532.77035,7929419
1709,-8836701.73082,5411550.51072,7929471
1710,-8836700.66438,5411560.12478,7929473
1711,-8837144.03878,5412750.93943,7792641
1712,-8836991.34406,5412810.70407,7730063
1713,-8838317.69687,5412156.72379,6350012
1714,-8838307.1705,5412154.0174,6350010
1715,-8838300.00375,5412161.61807,6350051
1716,-8838296.22556,5412162.57354,6350050
1717,-8838388.98698,5412189.68673,14122256
1718,-8838390.53655,5412195.15338,14122252
1719,-8838390.55436,5412236.87268,766263
1720,-8838014.06628,5412085.31783,796560
1721,-8838109.97804,5412201.54013,771727
1722,-8838100.00158,5412200.00614,771725
1723,-8838110.09938,5412213.8505,771728
1724,-8838111.8059,5412220.90809,771729
1725,-8838114.68129,5412234.52784,14123289
1726,-8838113.78071,5412227.71488,771730
1727,-8838418.13376,5412596.0957,862388
1728,-8838422.56094,5412617.17857,862392
1729,-8838425.01999,5412625.11505,862394
1730,-8838429.298,5412633.39312,862396
1731,-8838218.12381,5412558.67842,771760
1732,-8838219.82811,5412577.72555,771763
1733,-8838214.45695,5412569.82143,771762
1734,-8838221.99105,5412585.39273,771765
1735,-8838216.46292,5412598.12829,771767
1736,-8838235.74346,5412631.7852,771775
1737,-8838237.36984,5412638.00145,771777
1738,-8837906.38471,5412105.71179,796552
1739,-8837897.19751,5412108.74896,796551
1740,-8838010.06991,5412180.5736,789304
1741,-8837340.54217,5411359.0993,14229625
1742,-8836636.64899,5411557.19856,7929470
1743,-8836712.60562,5411584.72999,7929474
1744,-8838383.44216,5412238.48668,766261
1745,-8838376.44684,5412241.17156,766259
1746,-8838365.56425,5412238.69132,766257
1747,-8838357.90658,5412241.7193,766255
1748,-8838350.69196,5412245.08424,766253
1749,-8838342.8662,5412247.31985,766251
1750,-8838335.19295,5412249.40159,766249
1751,-8838117.4832,5412246.25051,771731
1752,-8838117.53663,5412255.25293,771732
1753,-8838087.73529,5412223.78528,789315
1754,-8838078.89652,5412217.6247,789314
1755,-8838058.33136,5412173.00369,789309
1756,-8838430.43457,5412642.10356,862397
1757,-8838432.94037,5412649.61385,862398
1758,-8838239.93798,5412646.21491,771779
1759,-8838228.84276,5412614.02429,771771
1760,-8838220.41254,5412602.72429,771769
1761,-8838231.73818,5412622.69933,771773
1762,-8838140.40499,5412592.08439,819486
1763,-8838143.9316,5412601.72262,819487
1764,-8838145.49007,5412609.29596,819488
1765,-8837998.60066,5412183.74773,789303
1766,-8837988.96596,5412188.54971,789301
1767,-8837979.34239,5412189.17284,789299
1768,-8837967.73733,5412192.99473,789297
1769,-8837956.80464,5412195.20108,789295
1770,-8837995.01283,5412245.2658,789302
1771,-8837631.90313,5412178.9473,796535
1772,-8837690.4761,5412244.11338,874183
1773,-8837518.52311,5412110.20908,6349941
1774,-8837360.24461,5411440.04743,13969192
1775,-8836644.19534,5411592.02094,7929472
1776,-8836646.9594,5411607.77829,14669608
1777,-8836585.06243,5411491.45423,30038750
1778,-8836580.7577,5411495.52507,20138304
1779,-8836510.22011,5411516.23311,30038748
1780,-8837190.0449,5412278.8922,7792441
1781,-8837181.69037,5412280.1154,7792440
1782,-8837159.93631,5412294.58764,14189449
1783,-8837079.27755,5412844.2479,14189439
1784,-8838288.69035,5412165.22916,6350049
1785,-8838282.78151,5412171.33893,6350042
1786,-8838275.88527,5412167.95863,6350041
1787,-8838269.27178,5412170.43116,6350040
1788,-8838326.99984,5412252.35726,766247
1789,-8838318.76108,5412253.54814,766245
1790,-8838311.28486,5412255.11137,766243
1791,-8838033.89228,5412179.27656,789308
1792,-8838027.17192,5412180.26434,789307
1793,-8838016.79694,5412183.2323,789305
1794,-8838065.87214,5412217.55392,789313
1795,-8838063.02793,5412225.727,789312
1796,-8838055.29902,5412222.36515,789311
1797,-8838420.46813,5412609.33288,862390
1798,-8838283.48282,5412466.89148,781442
1799,-8838152.41971,5412621.5007,819489
1800,-8838155.94185,5412640.18176,819491
1801,-8838159.92821,5412648.62294,819492
1802,-8838153.11879,5412628.17239,819490
1803,-8838107.12381,5412491.7576,14650724
1804,-8838108.86929,5412497.23059,14650721
1805,-8838110.42109,5412502.12043,14650720
1806,-8838091.322,5412465.06511,14208754
1807,-8838102.27918,5412474.35854,14650726
1808,-8838103.63283,5412480.41774,14650727
1809,-8838093.13095,5412470.63655,14650729
1810,-8837988.16334,5412247.6568,789300
1811,-8837977.0236,5412250.10781,789298
1812,-8837968.15923,5412256.06685,789296
1813,-8837958.78502,5412258.44555,789294
1814,-8837949.5032,5412260.99195,789292
1815,-8837947.15547,5412197.31358,789293
1816,-8837937.13115,5412202.46175,789291
1817,-8837720.15722,5412355.31251,801775
1818,-8837634.77739,5412267.35258,868454
1819,-8837676.4632,5412333.90866,874185
1820,-8837279.56247,5411388.48092,14659681
1821,-8837156.12028,5412297.06327,7792439
1822,-8838301.73699,5412256.48689,766241
1823,-8838297.73283,5412256.96386,766239
1824,-8838044.26392,5412224.87923,789310
1825,-8838250.85619,5412271.3976,766230
1826,-8838237.13384,5412280.26464,766229
1827,-8838228.19711,5412280.14925,766228
1828,-8838287.32,5412472.11673,2824419
1829,-8838264.97373,5412477.19273,781440
1830,-8838320.05239,5412526.19731,781443
1831,-8838094.84972,5412475.73256,14208753
1832,-8838089.63997,5412460.07681,14650730
1833,-8838105.37943,5412485.69685,14650723
1834,-8838096.42712,5412481.77637,14650728
1835,-8838098.08021,5412487.28628,14208752
1836,-8838099.72217,5412492.92082,14650725
1837,-8838102.82465,5412503.86987,14650722
1838,-8838101.0157,5412499.43394,14208751
1839,-8838111.58326,5412506.22555,14650717
1840,-8838112.94136,5412511.11078,14650718
1841,-8838103.95565,5412508.02424,14208750
1842,-8838105.34492,5412512.86023,14650719
1843,-8838105.12228,5412518.98408,14208749
1844,-8838046.52593,5412478.20824,7795553
1845,-8837927.06342,5412207.11756,789288
1846,-8837915.80568,5412209.28854,789286
1847,-8837906.27784,5412212.28266,789283
1848,-8837938.72525,5412258.05628,789290
1849,-8837913.36444,5412212.67347,789285
1850,-8837897.78973,5412215.63528,789281
1851,-8837886.35388,5412217.81395,789279
1852,-8837740.95281,5412397.44642,20030254
1853,-8837585.73003,5412349.5765,2854062
1854,-8837322.84794,5411502.60518,877903
1855,-8836795.70117,5412811.80579,7730093
1856,-8838548.07367,5410890.49992,30032815
1857,-8838666.62892,5410796.9635,7930853
1858,-8838474.85772,5412310.03692,823483
1859,-8838493.97351,5412346.85005,823492
1860,-8838490.81871,5412351.95214,823494
1861,-8838476.77019,5412318.49934,823484
1862,-8838186.36213,5412273.47165,771735
1863,-8838189.48464,5412280.99703,771737
1864,-8838192.45576,5412288.76397,771738
1865,-8838195.64061,5412299.55276,771740
1866,-8838154.30212,5412352.09831,7795671
1867,-8838234.01912,5412416.26704,7795678
1868,-8838313.03369,5412518.31784,781441
1869,-8838274.97022,5412549.8065,771761
1870,-8838361.46213,5412578.61182,862379
1871,-8838050.79614,5412486.82776,7795554
1872,-8838049.64844,5412498.69692,7795555
1873,-8838040.54139,5412459.71369,7795549
1874,-8838042.46611,5412468.25319,7795550
1875,-8838036.50049,5412474.82475,7795552
1876,-8838060.7726,5412519.11179,7795558
1877,-8837971.4554,5412472.6968,7795721
1878,-8837965.44081,5412494.60564,7795723
1879,-8837967.72954,5412502.47124,7795724
1880,-8837960.66854,5412481.3517,7795722
1881,-8837979.74536,5412524.8479,7795727
1882,-8837980.4656,5412548.82483,7795729
1883,-8837221.69859,5411287.60412,30029605
1884,-8837119.76668,5411318.75319,877900
1885,-8836996.59834,5412344.58212,7792416
1886,-8836908.65149,5412394.81382,7792268
1887,-8838486.26797,5412333.50247,823488
1888,-8838477.60064,5412326.15553,823486
1889,-8838483.62302,5412342.4665,823490
1890,-8838454.72671,5412281.21705,823482
1891,-8838408.4345,5412290.618,766256
1892,-8838415.05244,5412297.37408,766258
1893,-8838238.96838,5412431.49496,7795680
1894,-8838241.40628,5412444.93347,7795682
1895,-8838155.64129,5412359.2791,7795672
1896,-8838157.1942,5412368.45549,7795686
1897,-8838154.773,5412375.55012,14114823
1898,-8838163.55388,5412395.44158,7795674
1899,-8838362.39164,5412591.99669,862382
1900,-8838355.69132,5412556.32735,862373
1901,-8838358.02569,5412564.38994,862375
1902,-8838057.21705,5412508.44737,7795557
1903,-8838051.18353,5412506.42866,7795556
1904,-8838066.48551,5412536.98484,7795559
1905,-8838136.29174,5412557.7583,819478
1906,-8838132.41337,5412568.86284,819480
1907,-8838135.3856,5412576.31767,819482
1908,-8838137.69993,5412585.0496,819484
1909,-8837972.4929,5412515.46672,7795726
1910,-8837969.48727,5412508.10887,7795725
1911,-8837917.61016,5412528.99766,7795716
1912,-8837985.24121,5412555.6688,7795730
1913,-8837077.48531,5411463.71847,858654
1914,-8837052.91821,5411389.75015,7929404
1915,-8837105.01573,5411567.71418,14647037
1916,-8836517.26774,5412128.2075,7762740
1917,-8839577.87358,5412907.52912,20102415
1918,-8839785.21837,5413094.16248,767948
1919,-8839791.16395,5413104.16129,767950
1920,-8839801.88402,5413136.54904,767960
1921,-8839795.23602,5413116.29745,767952
1922,-8839784.63283,5413124.17896,767954
1923,-8839798.25389,5413128.3213,767957
1924,-8839562.69962,5412950.45338,789017
1925,-8839565.25106,5412961.70457,789019
1926,-8839804.25512,5413143.61964,767962
1927,-8839803.35009,5413151.99204,767964
1928,-8839805.66888,5413160.07516,767966
1929,-8839562.39349,5412954.97109,789018
1930,-8839550.58806,5412978.78757,877799
1931,-8839545.24584,5412987.19675,877797
1932,-8839537.45904,5412990.00955,877795
1933,-8839808.43517,5413169.97864,767968
1934,-8839810.60145,5413177.41703,767970
1935,-8839567.71345,5413032.45719,877800
1936,-8839561.39829,5413034.31906,877798
1937,-8839554.36179,5413036.84414,877796
1938,-8839547.12713,5413038.59369,877794
1939,-8839540.4424,5413040.03549,877793
1940,-8839533.17435,5413042.34669,877792
1941,-8839779.0368,5413051.6961,767938
1942,-8839772.66822,5413044.72097,767936
1943,-8839776.66347,5413061.31941,767940
1944,-8839778.66611,5413068.62538,767942
1945,-8839781.18416,5413077.17621,767944
1946,-8839783.75007,5413085.00691,767946
1947,-8839756.61928,5412987.1752,767922
1948,-8839762.01939,5413002.93186,767926
1949,-8839758.8735,5412994.24415,767924
1950,-8839764.14003,5413010.88559,767928
1951,-8839770.53311,5413036.83799,767934
1952,-8839764.18678,5413020.39808,767930
1953,-8839766.73934,5413028.58417,767932
1954,-8839173.00236,5413212.86258,860046
1955,-8839379.04695,5413246.67561,778264
1956,-8839382.32753,5413255.05734,778266
1957,-8839396.46845,5413285.35594,778273
1958,-8839393.81793,5413278.32678,778272
1959,-8839182.13613,5413244.32436,860054
1960,-8839183.02223,5413252.25522,860056
1961,-8839187.67316,5413257.66403,860058
1962,-8838949.7233,5413113.81544,870128
1963,-8838939.63552,5413099.40962,870126
1964,-8838951.55895,5413123.56962,870129
1965,-8838954.88629,5413131.4419,870130
1966,-8839437.24589,5413185.82947,778253
1967,-8839421.51645,5413140.10357,778240
1968,-8839421.88603,5413149.07455,778242
1969,-8839427.68021,5413159.26269,778245
1970,-8839425.7221,5413153.43386,778244
1971,-8839430.96747,5413165.93169,778247
1972,-8839431.68882,5413172.35142,778249
1973,-8839178.39691,5413229.65675,860050
1974,-8839181.4927,5413235.43023,860052
1975,-8839384.02182,5413262.82663,778268
1976,-8839385.96879,5413271.26992,778270
1977,-8839192.00126,5413263.80068,860060
1978,-8839193.16566,5413272.41478,860062
1979,-8838972.72969,5413197.24252,870133
